danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName
0.524,0.324,9,-15.092,1,0.122,0.926,0.0333,0.231,0.304,79.981,audio_features,1qAGFB2IFRNIwebBxwx0aw,spotify:track:1qAGFB2IFRNIwebBxwx0aw,https://api.spotify.com/v1/tracks/1qAGFB2IFRNIwebBxwx0aw,https://api.spotify.com/v1/audio-analysis/1qAGFB2IFRNIwebBxwx0aw,163869,4,2018-09-28T19:43:49Z,1xsr9ILTs0BX5TNyRxgZSU,whyetc,undefined,https://i.scdn.co/image/ab67616d0000b2739e9c7e042e7c9339157c53ac,xxx
0.402,0.608,1,-7.502,1,0.0516,0.192,0.0000623,0.362,0.507,84.996,audio_features,0WfCLE6wUafcylaiK3ZEcq,spotify:track:0WfCLE6wUafcylaiK3ZEcq,https://api.spotify.com/v1/tracks/0WfCLE6wUafcylaiK3ZEcq,https://api.spotify.com/v1/audio-analysis/0WfCLE6wUafcylaiK3ZEcq,264966,4,2018-09-28T19:38:57Z,3Zx1dFRbT4Ea6AWPFofJeP,Count Counsellor,undefined,https://i.scdn.co/image/ab67616d0000b273d1d5944ee650f680b61eee8e,Open Eyes
0.751,0.463,6,-8.595,0,0.0569,0.41,0.154,0.0979,0.592,90.009,audio_features,6KFnVDWARmCyvApk9JNdqr,spotify:track:6KFnVDWARmCyvApk9JNdqr,https://api.spotify.com/v1/tracks/6KFnVDWARmCyvApk9JNdqr,https://api.spotify.com/v1/audio-analysis/6KFnVDWARmCyvApk9JNdqr,211120,4,2018-09-28T19:37:45Z,1Nh6CixfVQtrXPwN9TqvvG,Slow Corpse,undefined,https://i.scdn.co/image/ab67616d0000b273e48d332e6d1e6529d9b9f39d,People
0.685,0.476,9,-12.356,0,0.0405,0.159,0.00705,0.183,0.431,101.981,audio_features,3Sqjm2QL8cFf2o4gkEYu6t,spotify:track:3Sqjm2QL8cFf2o4gkEYu6t,https://api.spotify.com/v1/tracks/3Sqjm2QL8cFf2o4gkEYu6t,https://api.spotify.com/v1/audio-analysis/3Sqjm2QL8cFf2o4gkEYu6t,230500,4,2018-09-28T02:56:20Z,3ewLQ4kSSqUDelbnQcHk0W,Lilacs.,undefined,https://i.scdn.co/image/ab67616d0000b27393571697d57d697970bf2476,Sweet Dreams
0.591,0.811,9,-6.151,0,0.0331,0.0121,0.725,0.0934,0.491,120.036,audio_features,0tPxsw0vpkvQH4vvTBigax,spotify:track:0tPxsw0vpkvQH4vvTBigax,https://api.spotify.com/v1/tracks/0tPxsw0vpkvQH4vvTBigax,https://api.spotify.com/v1/audio-analysis/0tPxsw0vpkvQH4vvTBigax,272587,4,2018-09-27T15:43:57Z,2egx7acFVRPzthsLAwCzwI,The Years,undefined,https://i.scdn.co/image/ab67616d0000b273c6199e619f676de6d260846e,Out of Body
0.439,0.452,9,-12.86,1,0.118,0.716,0.0686,0.0862,0.181,161.891,audio_features,5G2QFRql5TOCB7bKuSuNsW,spotify:track:5G2QFRql5TOCB7bKuSuNsW,https://api.spotify.com/v1/tracks/5G2QFRql5TOCB7bKuSuNsW,https://api.spotify.com/v1/audio-analysis/5G2QFRql5TOCB7bKuSuNsW,221253,4,2018-09-25T14:35:32Z,32iiO1YRbttPWvfqPBE6ck,FAVELA,vapor soul,https://i.scdn.co/image/ab67616d0000b27351b3d2ccf91eac47fa10bde4,Patience
0.46,0.724,10,-8.695,1,0.0328,0.313,0.757,0.144,0.691,174.716,audio_features,6NFcGOVBSTXHoEiExWTUk6,spotify:track:6NFcGOVBSTXHoEiExWTUk6,https://api.spotify.com/v1/tracks/6NFcGOVBSTXHoEiExWTUk6,https://api.spotify.com/v1/audio-analysis/6NFcGOVBSTXHoEiExWTUk6,186137,4,2018-09-25T14:30:50Z,721uHPCEVjj7Lj06Y7AISh,Still Parade,one-person band,https://i.scdn.co/image/ab67616d0000b273725b92dae4d45db36a283703,Should Have Known
0.629,0.422,9,-8.246,0,0.0395,0.72,0.000885,0.0989,0.187,73.993,audio_features,7D6IhvBc8lf9o11h0f2tTs,spotify:track:7D6IhvBc8lf9o11h0f2tTs,https://api.spotify.com/v1/tracks/7D6IhvBc8lf9o11h0f2tTs,https://api.spotify.com/v1/audio-analysis/7D6IhvBc8lf9o11h0f2tTs,217844,4,2018-09-24T23:59:56Z,6h2khyiYNp0egpDevXrbyp,SYML,chamber pop,https://i.scdn.co/image/ab67616d0000b27376846f30245f7d783163ef34,WDWGILY
0.627,0.655,10,-4.911,0,0.0359,0.424,0.00404,0.101,0.306,152.057,audio_features,0vWQF7BBC1ZM0c0svn37u2,spotify:track:0vWQF7BBC1ZM0c0svn37u2,https://api.spotify.com/v1/tracks/0vWQF7BBC1ZM0c0svn37u2,https://api.spotify.com/v1/audio-analysis/0vWQF7BBC1ZM0c0svn37u2,216316,4,2018-09-24T14:17:41Z,3aTTUW2BjrSaK1V3h3QzQd,Vancouver Sleep Clinic,chamber pop,https://i.scdn.co/image/ab67616d0000b273f9fae4de6907fad2d1dbb9d8,Mercy
0.621,0.692,4,-6.858,1,0.0291,0.000363,0.0000175,0.335,0.381,99.806,audio_features,73jVPicY2G9YHmzgjk69ae,spotify:track:73jVPicY2G9YHmzgjk69ae,https://api.spotify.com/v1/tracks/73jVPicY2G9YHmzgjk69ae,https://api.spotify.com/v1/audio-analysis/73jVPicY2G9YHmzgjk69ae,254510,4,2019-08-10T07:31:48Z,6Z1zv6Hw9bdvSoxI5uYk2h,The 1975,indie pop,https://i.scdn.co/image/0421aabaff56fa2cbb00cd56c14fa59bcf5a4f6a,Robbers
0.723,0.271,0,-10.189,1,0.0646,0.481,0.000189,0.102,0.123,130.041,audio_features,1VtUQy39GsBWy4P5FCzAvb,spotify:track:1VtUQy39GsBWy4P5FCzAvb,https://api.spotify.com/v1/tracks/1VtUQy39GsBWy4P5FCzAvb,https://api.spotify.com/v1/audio-analysis/1VtUQy39GsBWy4P5FCzAvb,141929,4,2019-08-09T13:04:32Z,3Gdz1Oyold3WUt56uckRcI,Austin Ward,undefined,https://i.scdn.co/image/ab67616d0000b273bbf382572e1c16a22c241de5,Where Does That Leave Us?
0.621,0.762,5,-6.376,1,0.0328,0.106,0.00000271,0.302,0.395,95.014,audio_features,22tD1L3AXFs1pYEygkQGAT,spotify:track:22tD1L3AXFs1pYEygkQGAT,https://api.spotify.com/v1/tracks/22tD1L3AXFs1pYEygkQGAT,https://api.spotify.com/v1/audio-analysis/22tD1L3AXFs1pYEygkQGAT,218936,4,2019-08-05T16:04:00Z,7qcAgj6CoV0VeRLo6ILiF2,The Japanese House,art pop,https://i.scdn.co/image/ab67616d0000b273a749eeb46ade87ffa33cba7d,Maybe You're the Reason
0.423,0.378,1,-10.488,0,0.053,0.702,0.000646,0.146,0.0896,143.446,audio_features,0NfKkSlUJWTbECFqrO0bp1,spotify:track:0NfKkSlUJWTbECFqrO0bp1,https://api.spotify.com/v1/tracks/0NfKkSlUJWTbECFqrO0bp1,https://api.spotify.com/v1/audio-analysis/0NfKkSlUJWTbECFqrO0bp1,186727,4,2019-08-02T01:29:18Z,2p47OHaW1agrdBbgBP1S3W,Puma Blue,indie garage rock,https://i.scdn.co/image/ab67616d0000b273af1711e9de9e1e5b13d0f0cf,(She's) Just a Phase
0.666,0.299,0,-11.937,1,0.0322,0.349,0.0691,0.118,0.356,137.981,audio_features,4zpU5ul8vFScLD2o2U695R,spotify:track:4zpU5ul8vFScLD2o2U695R,https://api.spotify.com/v1/tracks/4zpU5ul8vFScLD2o2U695R,https://api.spotify.com/v1/audio-analysis/4zpU5ul8vFScLD2o2U695R,219130,4,2019-07-31T13:48:52Z,76YYS0e7S2WM4i97tdCRY0,Yellow House,south african alternative,https://i.scdn.co/image/ab67616d0000b273f87c5bc27dcad79915cc88eb,Ain't Gonna Call
0.199,0.443,5,-9.231,0,0.0425,0.62,0.153,0.111,0.0608,53.27,audio_features,2yXaBnKtlw5EdYwaI2cvCX,spotify:track:2yXaBnKtlw5EdYwaI2cvCX,https://api.spotify.com/v1/tracks/2yXaBnKtlw5EdYwaI2cvCX,https://api.spotify.com/v1/audio-analysis/2yXaBnKtlw5EdYwaI2cvCX,214875,4,2019-07-31T13:03:30Z,7unlBXnRsGJhxdchQeKYNI,Feyde,bedroom soul,https://i.scdn.co/image/ab67616d0000b273b6d97cfb7e9f9bff6d945c3b,Tomorrow
0.566,0.188,1,-16.824,0,0.0666,0.676,0.0691,0.102,0.0376,59.056,audio_features,4bdfIfhw6McKwL9W233Ptz,spotify:track:4bdfIfhw6McKwL9W233Ptz,https://api.spotify.com/v1/tracks/4bdfIfhw6McKwL9W233Ptz,https://api.spotify.com/v1/audio-analysis/4bdfIfhw6McKwL9W233Ptz,224696,4,2019-07-31T13:02:00Z,2GUIdrl9gBIQLZMWj0bzF4,ESCHES,undefined,https://i.scdn.co/image/ab67616d0000b2734e60b2cd8b1aed73d2459256,Laguna Limited
0.524,0.276,8,-11.883,1,0.0515,0.986,0.943,0.117,0.105,85.992,audio_features,02pnC2oBZfUh6FvqaQcokh,spotify:track:02pnC2oBZfUh6FvqaQcokh,https://api.spotify.com/v1/tracks/02pnC2oBZfUh6FvqaQcokh,https://api.spotify.com/v1/audio-analysis/02pnC2oBZfUh6FvqaQcokh,166744,4,2019-07-30T02:00:17Z,2amNgrhreQqZqysEcomY3u,Ouska,undefined,https://i.scdn.co/image/ab67616d0000b273cd5dfa6694c325d2df1f2d94,You Make Me Happy
0.5,0.626,4,-13.032,0,0.0272,0.423,0.949,0.106,0.297,133.059,audio_features,2OildL2Y6y3FPfKIkoDqBC,spotify:track:2OildL2Y6y3FPfKIkoDqBC,https://api.spotify.com/v1/tracks/2OildL2Y6y3FPfKIkoDqBC,https://api.spotify.com/v1/audio-analysis/2OildL2Y6y3FPfKIkoDqBC,220150,4,2019-07-28T14:24:01Z,5MS7GWuL7gF8OSpk07sIaE,Ruby Haunt,chillwave,https://i.scdn.co/image/ab67616d0000b2737ee822c081e9f6d7a98f4756,Destroyer
0.437,0.419,11,-8.003,1,0.0311,0.374,0.142,0.0767,0.118,110.065,audio_features,1ogk8gkNwRw9iHONH2CAna,spotify:track:1ogk8gkNwRw9iHONH2CAna,https://api.spotify.com/v1/tracks/1ogk8gkNwRw9iHONH2CAna,https://api.spotify.com/v1/audio-analysis/1ogk8gkNwRw9iHONH2CAna,293455,4,2019-07-28T03:54:13Z,0Z4R2r8QIaAV2pQF9tbgsa,Dreams We've Had,minneapolis indie,https://i.scdn.co/image/ab67616d0000b2736f0e0a05132d84c469823f08,Perfectly Out Of Place
0.581,0.411,1,-14.643,1,0.0296,0.471,0.842,0.129,0.225,73.997,audio_features,4e4PGzYFYlHzirEtJciAfk,spotify:track:4e4PGzYFYlHzirEtJciAfk,https://api.spotify.com/v1/tracks/4e4PGzYFYlHzirEtJciAfk,https://api.spotify.com/v1/audio-analysis/4e4PGzYFYlHzirEtJciAfk,306625,4,2019-07-28T02:28:13Z,5he6UrGYXJoii2EpjdmtA9,Ruby Haunt,chillwave,https://i.scdn.co/image/ab67616d0000b27379861ca248902a2a2814de7a,Sanctuary
0.811,0.424,4,-6.798,0,0.0321,0.00457,0.4,0.0802,0.831,99.992,audio_features,4xskW9IiPAhklhclZfU5Am,spotify:track:4xskW9IiPAhklhclZfU5Am,https://api.spotify.com/v1/tracks/4xskW9IiPAhklhclZfU5Am,https://api.spotify.com/v1/audio-analysis/4xskW9IiPAhklhclZfU5Am,321764,4,2019-07-26T01:36:17Z,0c9sWtTqYILWgEddwu4Qiv,MorMor,canadian contemporary r&b,https://i.scdn.co/image/ab67616d0000b27352e72c62e79888d3276a49cb,Heaven's Only Wishful - Extended Version
0.537,0.532,7,-8.651,1,0.0275,0.469,0.241,0.162,0.302,124.952,audio_features,4YmYRnO6Bg2G8hu7CxLog7,spotify:track:4YmYRnO6Bg2G8hu7CxLog7,https://api.spotify.com/v1/tracks/4YmYRnO6Bg2G8hu7CxLog7,https://api.spotify.com/v1/audio-analysis/4YmYRnO6Bg2G8hu7CxLog7,228080,4,2019-07-26T01:28:02Z,5pkLBs613X0EkRboqxSDGR,Strawberry Guy,bedroom pop,https://i.scdn.co/image/ab67616d0000b273ea95fd65bf07701c751ceff4,Without You
0.825,0.482,2,-8.29,1,0.0378,0.876,0.209,0.101,0.338,99.991,audio_features,0ARp9mXXpPflIwehy25kCa,spotify:track:0ARp9mXXpPflIwehy25kCa,https://api.spotify.com/v1/tracks/0ARp9mXXpPflIwehy25kCa,https://api.spotify.com/v1/audio-analysis/0ARp9mXXpPflIwehy25kCa,166400,4,2019-07-25T06:29:48Z,7ywSMs3G2OWOGVKMqc7KsE,SALES,indie garage rock,https://i.scdn.co/image/ab67616d0000b2731138eea74b6d7e06289bedaa,Big Sis
0.434,0.302,10,-10.117,1,0.0378,0.766,0.00000763,0.149,0.173,121.645,audio_features,4K3gM7kzX4POAfrs71HomN,spotify:track:4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/tracks/4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/audio-analysis/4K3gM7kzX4POAfrs71HomN,220867,4,2019-07-13T10:29:43Z,16pubXUlqRziVWRsT6lLNz,Conan Gray,bedroom pop,https://i.scdn.co/image/ab67616d0000b2731da538ded5176a399722e24a,Lookalike
0.746,0.75,11,-7.276,0,0.0365,0.344,0.0468,0.0771,0.453,144.027,audio_features,1B3x1uT4WMuFD84IxcOiki,spotify:track:1B3x1uT4WMuFD84IxcOiki,https://api.spotify.com/v1/tracks/1B3x1uT4WMuFD84IxcOiki,https://api.spotify.com/v1/audio-analysis/1B3x1uT4WMuFD84IxcOiki,243511,4,2019-07-08T12:41:39Z,4ETiNOyngA23RKklxKtGSW,Kllo,alternative r&b,https://i.scdn.co/image/ab67616d0000b273e03842914d3f0b1130236f52,Candid
0.665,0.383,5,-8.01,1,0.0401,0.787,0.0000351,0.118,0.227,119.949,audio_features,5Ga3CEWbxx7d5DowD2HUHD,spotify:track:5Ga3CEWbxx7d5DowD2HUHD,https://api.spotify.com/v1/tracks/5Ga3CEWbxx7d5DowD2HUHD,https://api.spotify.com/v1/audio-analysis/5Ga3CEWbxx7d5DowD2HUHD,196000,4,2019-07-08T12:39:09Z,2Yx2AP4zXEOwZOvmKzv5x8,Dijon,alternative r&b,https://i.scdn.co/image/ab67616d0000b2731480d423b262b3ee992a7536,WILD
0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.282,143.917,audio_features,190IqlryWu91WBKeDgZqZz,spotify:track:190IqlryWu91WBKeDgZqZz,https://api.spotify.com/v1/tracks/190IqlryWu91WBKeDgZqZz,https://api.spotify.com/v1/audio-analysis/190IqlryWu91WBKeDgZqZz,170893,4,2019-07-07T11:17:30Z,5XX1xVOP61GDQCGaZMLjhO,The Marías,bedroom pop,https://i.scdn.co/image/ab67616d0000b273ef1ab99f74cafa4531a862df,Only in My Dreams
0.838,0.359,9,-7.607,1,0.0413,0.0392,0.0000282,0.112,0.0395,110.021,audio_features,5W6e9TaxWLcmoJ3lDj2dD2,spotify:track:5W6e9TaxWLcmoJ3lDj2dD2,https://api.spotify.com/v1/tracks/5W6e9TaxWLcmoJ3lDj2dD2,https://api.spotify.com/v1/audio-analysis/5W6e9TaxWLcmoJ3lDj2dD2,209455,4,2019-07-07T11:01:47Z,4rf5bVCJDZN2HXJhATmIPB,D33J,abstract beats,https://i.scdn.co/image/ab67616d0000b273498b0dd242eddad530c1a852,Nothing Left (feat. Deb Never & Shlohmo)
0.465,0.595,7,-3.644,1,0.0458,0.338,0,0.324,0.199,132.617,audio_features,2tpggu2I0gzR4cHBQRuHj6,spotify:track:2tpggu2I0gzR4cHBQRuHj6,https://api.spotify.com/v1/tracks/2tpggu2I0gzR4cHBQRuHj6,https://api.spotify.com/v1/audio-analysis/2tpggu2I0gzR4cHBQRuHj6,205500,4,2019-07-04T11:17:48Z,0xM9pYwVgZvKJbOHDmXgXA,Dijon,alternative r&b,https://i.scdn.co/image/ab67616d0000b273410d86628f31dfbd36d76191,Violence)
0.759,0.475,9,-8.917,1,0.068,0.487,0,0.0534,0.683,80.01,audio_features,5efdmDjOyJINne9zgvocaF,spotify:track:5efdmDjOyJINne9zgvocaF,https://api.spotify.com/v1/tracks/5efdmDjOyJINne9zgvocaF,https://api.spotify.com/v1/audio-analysis/5efdmDjOyJINne9zgvocaF,240000,4,2019-07-02T16:12:52Z,6VXr0ukCMed8b7J1IeoJOR,Krsraga,undefined,https://i.scdn.co/image/ab67616d0000b273281524c041db1b2739b237be,Hurt People
0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,audio_features,01TyFEZu6mHbffsVfxgrFn,spotify:track:01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/tracks/01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/audio-analysis/01TyFEZu6mHbffsVfxgrFn,215111,4,2019-07-01T01:58:44Z,75IgpYGNlc8KmwZ9FlTtJg,Men I Trust,indie pop,https://i.scdn.co/image/ab67616d0000b27340faefaf8ebe0e1564c60faa,Show Me How
0.675,0.253,4,-14.737,0,0.0657,0.673,0.000131,0.0831,0.222,98.376,audio_features,7nzr9lZXrCzhIGWIHc7RfC,spotify:track:7nzr9lZXrCzhIGWIHc7RfC,https://api.spotify.com/v1/tracks/7nzr9lZXrCzhIGWIHc7RfC,https://api.spotify.com/v1/audio-analysis/7nzr9lZXrCzhIGWIHc7RfC,186427,4,2019-06-24T01:57:43Z,2cx7WWgoh9WKvP79Eky0dU,JOY.,australian electropop,https://i.scdn.co/image/ab67616d0000b2733b68f2c8a788c12d0a1f302c,Hooked (Interlude)
0.237,0.194,0,-20.679,0,0.05,0.835,0.875,0.0936,0.155,166.526,audio_features,004lGmXB5CWJnIZdmbzQJX,spotify:track:004lGmXB5CWJnIZdmbzQJX,https://api.spotify.com/v1/tracks/004lGmXB5CWJnIZdmbzQJX,https://api.spotify.com/v1/audio-analysis/004lGmXB5CWJnIZdmbzQJX,289776,3,2019-06-14T01:15:40Z,7k79R3nVofJ6ZGg9IGl35T,Roosevelt,undefined,https://i.scdn.co/image/ab67616d0000b27369979cd184d09ae202cacc58,Heart
0.318,0.452,10,-11.989,1,0.0345,0.76,0.0243,0.106,0.0611,109.93,audio_features,28kfTAHcHax4xv99ItDXew,spotify:track:28kfTAHcHax4xv99ItDXew,https://api.spotify.com/v1/tracks/28kfTAHcHax4xv99ItDXew,https://api.spotify.com/v1/audio-analysis/28kfTAHcHax4xv99ItDXew,260000,4,2019-06-13T13:11:57Z,1dzgiM2TqShuY4dVgjCBry,Milk & Bone,canadian electropop,https://i.scdn.co/image/ab67616d0000b273a568563f28b8362d0ee4c241,Blue Dream
0.718,0.317,5,-9.97,1,0.0575,0.261,0.000151,0.127,0.371,174.009,audio_features,6S430Q6Bq6JHakzhm0BaOd,spotify:track:6S430Q6Bq6JHakzhm0BaOd,https://api.spotify.com/v1/tracks/6S430Q6Bq6JHakzhm0BaOd,https://api.spotify.com/v1/audio-analysis/6S430Q6Bq6JHakzhm0BaOd,204433,4,2019-06-13T11:23:07Z,0zYKbCbAyRICJGkNoh6gba,Ella Vos,electropop,https://i.scdn.co/image/ab67616d0000b27376ee182907d9e3b34e256bf4,Temporary - Manu Dia Remix
0.826,0.677,4,-5.401,1,0.0461,0.512,0,0.115,0.433,134.118,audio_features,3SFnloABPd4n3d2B2KU2Zd,spotify:track:3SFnloABPd4n3d2B2KU2Zd,https://api.spotify.com/v1/tracks/3SFnloABPd4n3d2B2KU2Zd,https://api.spotify.com/v1/audio-analysis/3SFnloABPd4n3d2B2KU2Zd,201264,4,2019-06-13T01:15:30Z,5OXkBzDKBSXBY0ItL6wgJE,Cuco,dream pop,https://i.scdn.co/image/ab67616d0000b273036593725eff8ea85db31a2f,Bossa No Sé (feat. Jean Carter)
0.61,0.27,1,-12.128,1,0.428,0.925,0.0155,0.321,0.468,72.932,audio_features,4vsCZnY7P8ccugYcCx6j7d,spotify:track:4vsCZnY7P8ccugYcCx6j7d,https://api.spotify.com/v1/tracks/4vsCZnY7P8ccugYcCx6j7d,https://api.spotify.com/v1/audio-analysis/4vsCZnY7P8ccugYcCx6j7d,140825,4,2019-06-12T15:49:32Z,0DhqKKLUYrepxOpd1qiVSz,Medda,undefined,https://i.scdn.co/image/ab67616d0000b2734f1b3d83e95f41c6cc2390c1,Wish Upon a Star
0.698,0.233,7,-12.593,0,0.0361,0.665,0.731,0.105,0.0989,127.99,audio_features,29xTpDNyID00FoEyb4jWQD,spotify:track:29xTpDNyID00FoEyb4jWQD,https://api.spotify.com/v1/tracks/29xTpDNyID00FoEyb4jWQD,https://api.spotify.com/v1/audio-analysis/29xTpDNyID00FoEyb4jWQD,166406,4,2019-06-12T14:40:23Z,4OjTmGFNP9TKV40XJlycbJ,1-800-lost,undefined,https://i.scdn.co/image/ab67616d0000b27333d5cf07a426423095588c53,minus
0.584,0.479,6,-10.412,1,0.0753,0.599,0.854,0.535,0.136,81.728,audio_features,4qhpmaAwOP4R59YrNpVRin,spotify:track:4qhpmaAwOP4R59YrNpVRin,https://api.spotify.com/v1/tracks/4qhpmaAwOP4R59YrNpVRin,https://api.spotify.com/v1/audio-analysis/4qhpmaAwOP4R59YrNpVRin,202458,4,2019-06-12T09:13:18Z,2MFoeVtbqqpEYIwU23Q3KO,Yui,undefined,https://i.scdn.co/image/ab67616d0000b2730275b625db3b5c8e231e7a04,paranoia ??? - Remix
0.699,0.445,1,-8.362,0,0.0295,0.0459,0.417,0.275,0.351,75.005,audio_features,1TyNrpLTp6ws3x2FmtpWi8,spotify:track:1TyNrpLTp6ws3x2FmtpWi8,https://api.spotify.com/v1/tracks/1TyNrpLTp6ws3x2FmtpWi8,https://api.spotify.com/v1/audio-analysis/1TyNrpLTp6ws3x2FmtpWi8,355725,4,2019-06-11T11:28:54Z,4Tt55vIRDIHUflvEJ7KrrU,James Wyatt Crosby,undefined,https://i.scdn.co/image/ab67616d0000b2736f287c26dc4264e3b01b387d,Deep In Yr Mind
0.442,0.791,2,-5.394,0,0.0388,0.164,0.231,0.106,0.59,154.053,audio_features,0A8P76W8MXeulFGIHNWSG1,spotify:track:0A8P76W8MXeulFGIHNWSG1,https://api.spotify.com/v1/tracks/0A8P76W8MXeulFGIHNWSG1,https://api.spotify.com/v1/audio-analysis/0A8P76W8MXeulFGIHNWSG1,236613,4,2019-06-10T12:03:29Z,4s6bECbMseqoyZkUaBS6SM,Hydromag,cornwall indie,https://i.scdn.co/image/ab67616d0000b273f655fa2b3a2ce62ea943398b,P.J.R.
0.637,0.582,4,-8.531,1,0.0309,0.0751,0.0179,0.179,0.649,107.994,audio_features,7aJ7M5rFDKSJDqafkxlwmI,spotify:track:7aJ7M5rFDKSJDqafkxlwmI,https://api.spotify.com/v1/tracks/7aJ7M5rFDKSJDqafkxlwmI,https://api.spotify.com/v1/audio-analysis/7aJ7M5rFDKSJDqafkxlwmI,271160,4,2019-06-06T01:37:43Z,37n7DXBklh6HHtbVDOMUVJ,Valence,indie quebecois,https://i.scdn.co/image/ab67616d0000b2737d87124ae5186dba64b38773,Sophie
0.385,0.62,1,-8.316,0,0.147,0.0815,0,0.352,0.415,75.564,audio_features,7i1pavASRUZk62ejaUIESa,spotify:track:7i1pavASRUZk62ejaUIESa,https://api.spotify.com/v1/tracks/7i1pavASRUZk62ejaUIESa,https://api.spotify.com/v1/audio-analysis/7i1pavASRUZk62ejaUIESa,242672,4,2019-06-06T00:17:11Z,0fwZXPXf41aF6H0CN3UtXV,HONNE,uk pop,https://i.scdn.co/image/ab67616d0000b273210933bff4e6e68dc23472b0,Crying Over You ◐
0.833,0.149,10,-21.134,0,0.0931,0.814,0.528,0.563,0.511,115.005,audio_features,0gbJJyyEtej0ort4OkSwg9,spotify:track:0gbJJyyEtej0ort4OkSwg9,https://api.spotify.com/v1/tracks/0gbJJyyEtej0ort4OkSwg9,https://api.spotify.com/v1/audio-analysis/0gbJJyyEtej0ort4OkSwg9,198296,4,2019-06-04T11:11:24Z,2qDVkBzH8WrI2XQyipZfHF,Cameron Gainley,undefined,https://i.scdn.co/image/ab67616d0000b27365aae1e3a88dbc943d8d5745,Miles and Miles
0.554,0.332,6,-7.376,1,0.0413,0.297,0.000392,0.126,0.216,124.876,audio_features,6kgLcuTv6qe1I3xAKaII8S,spotify:track:6kgLcuTv6qe1I3xAKaII8S,https://api.spotify.com/v1/tracks/6kgLcuTv6qe1I3xAKaII8S,https://api.spotify.com/v1/audio-analysis/6kgLcuTv6qe1I3xAKaII8S,257834,3,2019-06-03T01:32:03Z,2JRrzOnU6gIJ8XvIDPpGwj,Charlotte Day Wilson,alternative r&b,https://i.scdn.co/image/ab67616d0000b273591d7784fcb314144cd17891,Doubt
0.736,0.256,11,-11.75,1,0.301,0.661,0.000609,0.26,0.396,143.993,audio_features,6ehO0xH5kVp8wt63gfZmWB,spotify:track:6ehO0xH5kVp8wt63gfZmWB,https://api.spotify.com/v1/tracks/6ehO0xH5kVp8wt63gfZmWB,https://api.spotify.com/v1/audio-analysis/6ehO0xH5kVp8wt63gfZmWB,244921,4,2019-05-29T01:27:43Z,4Et1QYoC3Ef87cGSkyady8,CHINAH,danish electropop,https://i.scdn.co/image/ab67616d0000b2731b901d6c0702e806aaa7ecf5,Real Thing?
0.493,0.755,0,-8.592,1,0.0382,0.296,0.706,0.182,0.207,162.028,audio_features,42Lzfz4DBazRZRul3oZ2tq,spotify:track:42Lzfz4DBazRZRul3oZ2tq,https://api.spotify.com/v1/tracks/42Lzfz4DBazRZRul3oZ2tq,https://api.spotify.com/v1/audio-analysis/42Lzfz4DBazRZRul3oZ2tq,227000,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Streamers
0.402,0.619,1,-8.867,0,0.0342,0.242,0.613,0.348,0.543,183.945,audio_features,6iQEhhQHLvwhS506PxiTE3,spotify:track:6iQEhhQHLvwhS506PxiTE3,https://api.spotify.com/v1/tracks/6iQEhhQHLvwhS506PxiTE3,https://api.spotify.com/v1/audio-analysis/6iQEhhQHLvwhS506PxiTE3,222625,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Moving Lights
0.566,0.472,7,-10.301,1,0.0464,0.469,0.635,0.111,0.448,182.103,audio_features,50PCE8VOjUuylSom7Hb17N,spotify:track:50PCE8VOjUuylSom7Hb17N,https://api.spotify.com/v1/tracks/50PCE8VOjUuylSom7Hb17N,https://api.spotify.com/v1/audio-analysis/50PCE8VOjUuylSom7Hb17N,207500,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Roommates
0.614,0.719,11,-8.473,0,0.0257,0.0544,0.26,0.786,0.893,147.966,audio_features,6u4BIqJL14sgl8BdY3pLGg,spotify:track:6u4BIqJL14sgl8BdY3pLGg,https://api.spotify.com/v1/tracks/6u4BIqJL14sgl8BdY3pLGg,https://api.spotify.com/v1/audio-analysis/6u4BIqJL14sgl8BdY3pLGg,201875,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Reruns
